DocumentType;Country;Language;ISIN;DocumentConstraint;RecordDate;ChangeDate;Url;FileSize;Checksum;DisseminationRecipient
MR;GB;en;LU1033664027;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/b2542c4d6f45dd1b2fda1d0508719b88_571792/MR_GB_en_LU1033664027_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;571792;b2542c4d6f45dd1b2fda1d0508719b88;
MR;GB;en;LU1033664027;YES;31/05/2020;10/06/2020;https://api.fundinfo.com/document/e47fbc312059c2c7453e52eb4a578eb4_541625/MR_GB_en_LU1033664027_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;541625;e47fbc312059c2c7453e52eb4a578eb4;
KID;GB;en;LU1033664373;YES;10/02/2020;19/02/2020;https://api.fundinfo.com/document/06831f768df87a924725a9a95049b568_106540/KID_GB_en_LU1033664373_YES_2020-02-10.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;106540;06831f768df87a924725a9a95049b568;
MR;GB;en;LU1033664373;RES;31/05/2020;10/06/2020;https://api.fundinfo.com/document/5218095570551692c3cd9f6f6be24f72_559482/MR_GB_en_LU1033664373_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;559482;5218095570551692c3cd9f6f6be24f72;
MR;GB;en;LU1033664373;YES;31/05/2020;10/06/2020;https://api.fundinfo.com/document/38c7753e85c01e6fc8193f7d14abeecd_540040/MR_GB_en_LU1033664373_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;540040;38c7753e85c01e6fc8193f7d14abeecd;
KID;GB;en;LU1033664456;YES;15/02/2020;19/02/2020;https://api.fundinfo.com/document/f490a45a72802c10cc4b94166c599f32_107431/KID_GB_en_LU1033664456_YES_2020-02-15.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;107431;f490a45a72802c10cc4b94166c599f32;
MR;GB;en;LU1033664456;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/54222741a7e0eb38777778d5943ee53a_573842/MR_GB_en_LU1033664456_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;573842;54222741a7e0eb38777778d5943ee53a;
MR;GB;en;LU1033664456;YES;31/05/2020;10/06/2020;https://api.fundinfo.com/document/76d940959b88312e01dff514a50e3c37_542685/MR_GB_en_LU1033664456_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;542685;76d940959b88312e01dff514a50e3c37;
KID;GB;en;LU1033664530;YES;22/05/2020;26/05/2020;https://api.fundinfo.com/document/c7161010ab99e7d97506a413c9e7748e_105785/KID_GB_en_LU1033664530_YES_2020-05-22.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;105785;c7161010ab99e7d97506a413c9e7748e;
MR;GB;en;LU1033664530;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/ddc8ddb4915e9fe77cfc08de748ddc45_531823/MR_GB_en_LU1033664530_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;531823;ddc8ddb4915e9fe77cfc08de748ddc45;
MR;GB;en;LU1033664530;YES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/e93df3f30594d0180e4b0f1f0786a988_524305/MR_GB_en_LU1033664530_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;524305;e93df3f30594d0180e4b0f1f0786a988;
KID;GB;en;LU1036024161;YES;22/04/2020;08/05/2020;https://api.fundinfo.com/document/d3d3bb2194376c9e4a9f813a88c43d1a_58634/KID_GB_en_LU1036024161_YES_2020-04-22.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;58634;d3d3bb2194376c9e4a9f813a88c43d1a;
MR;GB;en;LU1036024161;RES;31/05/2020;17/06/2020;https://api.fundinfo.com/document/fddcddfeae59755b9539d33189360faf_73804/MR_GB_en_LU1036024161_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;73804;fddcddfeae59755b9539d33189360faf;
KID;GB;en;LU1046420391;YES;10/02/2020;18/02/2020;https://api.fundinfo.com/document/a002d6f253cd1447e07558254553fec4_106308/KID_GB_en_LU1046420391_YES_2020-02-10.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;106308;a002d6f253cd1447e07558254553fec4;
MR;GB;en;LU1046420391;YES;31/05/2020;10/06/2020;https://api.fundinfo.com/document/08632411ad44eaad4481ddc34ff0b444_549337/MR_GB_en_LU1046420391_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;549337;08632411ad44eaad4481ddc34ff0b444;
MR;GB;en;LU1046420391;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/242b0fa76fdec35071629191e3df86cf_579170/MR_GB_en_LU1046420391_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;579170;242b0fa76fdec35071629191e3df86cf;
MR;GB;en;LU1046420631;YES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/c5f258c71df1b0469a8a6ced947bf4e0_526204/MR_GB_en_LU1046420631_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;526204;c5f258c71df1b0469a8a6ced947bf4e0;
MR;GB;en;LU1046420631;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/4b085c98179b2285b71218b701671a3c_618494/MR_GB_en_LU1046420631_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;618494;4b085c98179b2285b71218b701671a3c;
KID;GB;en;LU1046420631;YES;19/05/2020;26/05/2020;https://api.fundinfo.com/document/d1623ccea39e2585f81a2ec38da2a968_108420/KID_GB_en_LU1046420631_YES_2020-05-19.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;108420;d1623ccea39e2585f81a2ec38da2a968;
KID;GB;en;LU1046420714;YES;14/02/2020;19/02/2020;https://api.fundinfo.com/document/c1b5cacbed7ae4cddd1b1f3e80694647_107568/KID_GB_en_LU1046420714_YES_2020-02-14.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;107568;c1b5cacbed7ae4cddd1b1f3e80694647;
MR;GB;en;LU1046420714;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/a5c07d74a4064319baf2c244ed48ae86_565813/MR_GB_en_LU1046420714_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;565813;a5c07d74a4064319baf2c244ed48ae86;
MR;GB;en;LU1046420714;YES;31/05/2020;10/06/2020;https://api.fundinfo.com/document/ed5cec4d349cdf05095606397e186813_534774/MR_GB_en_LU1046420714_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;534774;ed5cec4d349cdf05095606397e186813;
KID;GB;en;LU1046420805;YES;19/05/2020;26/05/2020;https://api.fundinfo.com/document/ca86580656f04444b8d405005bec62fb_104717/KID_GB_en_LU1046420805_YES_2020-05-19.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;104717;ca86580656f04444b8d405005bec62fb;
MR;GB;en;LU1046420805;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/08881afd31ce847654cb49a858949df9_573372/MR_GB_en_LU1046420805_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;573372;08881afd31ce847654cb49a858949df9;
MR;GB;en;LU1046420805;YES;31/05/2020;10/06/2020;https://api.fundinfo.com/document/44e78ee715bdb71b5429174ec92f2e00_542373/MR_GB_en_LU1046420805_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;542373;44e78ee715bdb71b5429174ec92f2e00;
KID;GB;en;LU1046420987;YES;07/02/2020;19/02/2020;https://api.fundinfo.com/document/94176d05f6d22e84de403655e1e216b6_106518/KID_GB_en_LU1046420987_YES_2020-02-07.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;106518;94176d05f6d22e84de403655e1e216b6;
MR;GB;en;LU1046420987;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/dbc9a9958e13a265741d340027820195_453442/MR_GB_en_LU1046420987_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;453442;dbc9a9958e13a265741d340027820195;
MR;GB;en;LU1046420987;YES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/f9a893606992fafde7b7d0b46435a8dc_450565/MR_GB_en_LU1046420987_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;450565;f9a893606992fafde7b7d0b46435a8dc;
KID;GB;en;LU1046421100;YES;10/02/2020;19/02/2020;https://api.fundinfo.com/document/e26b8b017e0bcefb2768c4ec9572df38_105912/KID_GB_en_LU1046421100_YES_2020-02-10.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;105912;e26b8b017e0bcefb2768c4ec9572df38;
MR;GB;en;LU1046421100;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/96608dee063b17ed043c637300476d89_581806/MR_GB_en_LU1046421100_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;581806;96608dee063b17ed043c637300476d89;
MR;GB;en;LU1046421100;YES;31/05/2020;10/06/2020;https://api.fundinfo.com/document/2a00b02561dc104818abb2916fc40f17_540648/MR_GB_en_LU1046421100_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;540648;2a00b02561dc104818abb2916fc40f17;
KID;GB;en;LU1046421365;YES;19/05/2020;26/05/2020;https://api.fundinfo.com/document/5ab0fad79e27fe1a6bcfe40327139c03_108787/KID_GB_en_LU1046421365_YES_2020-05-19.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;108787;5ab0fad79e27fe1a6bcfe40327139c03;
MR;GB;en;LU1046421365;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/411a18af2c892aa09dcd65d3e674a74c_621057/MR_GB_en_LU1046421365_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;621057;411a18af2c892aa09dcd65d3e674a74c;
MR;GB;en;LU1046421365;YES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/6eb3f9ae05a5fba3ae4f9031c64e1a96_538300/MR_GB_en_LU1046421365_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;538300;6eb3f9ae05a5fba3ae4f9031c64e1a96;
KID;GB;en;LU1046421449;YES;09/06/2020;10/06/2020;https://api.fundinfo.com/document/5c70caff97bc7672364e1c98c796a819_106463/KID_GB_en_LU1046421449_YES_2020-06-09.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;106463;5c70caff97bc7672364e1c98c796a819;
MR;GB;en;LU1046421449;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/c063cc4a2dcb1b50899ad5d8993deede_460989/MR_GB_en_LU1046421449_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;460989;c063cc4a2dcb1b50899ad5d8993deede;
MR;GB;en;LU1046421449;YES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/dace96f1122f86f1b09213f60caaca52_458161/MR_GB_en_LU1046421449_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;458161;dace96f1122f86f1b09213f60caaca52;
KID;GB;en;LU1046421522;YES;07/02/2020;18/02/2020;https://api.fundinfo.com/document/052335c71258f41b81ff9a15cf9b0961_106732/KID_GB_en_LU1046421522_YES_2020-02-07.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;106732;052335c71258f41b81ff9a15cf9b0961;
MR;GB;en;LU1046421522;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/207b31fe488f2031ee80ca3c526d309d_620890/MR_GB_en_LU1046421522_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;620890;207b31fe488f2031ee80ca3c526d309d;
MR;GB;en;LU1046421522;YES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/0059d12a2b4555e206ddef85b462773e_528582/MR_GB_en_LU1046421522_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;528582;0059d12a2b4555e206ddef85b462773e;
MR;GB;en;LU1046421795;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/d0d0db0285c78e2e594ff7d138add1e8_570666/MR_GB_en_LU1046421795_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;570666;d0d0db0285c78e2e594ff7d138add1e8;
MR;GB;en;LU1046421795;YES;31/05/2020;10/06/2020;https://api.fundinfo.com/document/4cd3a1f2c73ec2bcdae033fadaeb8a91_541507/MR_GB_en_LU1046421795_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;541507;4cd3a1f2c73ec2bcdae033fadaeb8a91;
KID;GB;en;LU1046421795;YES;10/02/2020;19/02/2020;https://api.fundinfo.com/document/2141c3c89266cd3b7e2cefbd94bb5468_104846/KID_GB_en_LU1046421795_YES_2020-02-10.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;104846;2141c3c89266cd3b7e2cefbd94bb5468;
KID;GB;en;LU1046421878;YES;10/02/2020;19/02/2020;https://api.fundinfo.com/document/69627d4a2a217856fafb3064cd2de051_104784/KID_GB_en_LU1046421878_YES_2020-02-10.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;104784;69627d4a2a217856fafb3064cd2de051;
MR;GB;en;LU1046421878;YES;31/05/2020;10/06/2020;https://api.fundinfo.com/document/2633abb524a0bf82cd6fe656eb50866c_555892/MR_GB_en_LU1046421878_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;555892;2633abb524a0bf82cd6fe656eb50866c;
MR;GB;en;LU1046421878;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/52a5515265a83870a624e710eb70d069_584757/MR_GB_en_LU1046421878_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;584757;52a5515265a83870a624e710eb70d069;
KID;GB;en;LU1046422090;YES;22/05/2020;26/05/2020;https://api.fundinfo.com/document/84283475a83e81899dec5ad14b1cbd97_105704/KID_GB_en_LU1046422090_YES_2020-05-22.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;105704;84283475a83e81899dec5ad14b1cbd97;
MR;GB;en;LU1046422090;RES;31/05/2020;10/06/2020;https://api.fundinfo.com/document/ee4ee1e9651655abae1769c64345b3a6_558513/MR_GB_en_LU1046422090_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;558513;ee4ee1e9651655abae1769c64345b3a6;
MR;GB;en;LU1046422090;YES;31/05/2020;10/06/2020;https://api.fundinfo.com/document/9639934299f1f9d8c7ee2a94ac5155ee_539078/MR_GB_en_LU1046422090_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;539078;9639934299f1f9d8c7ee2a94ac5155ee;
KID;GB;en;LU1046422256;YES;19/05/2020;26/05/2020;https://api.fundinfo.com/document/926dc06df62c17171d3d8cf298042f99_108511/KID_GB_en_LU1046422256_YES_2020-05-19.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;108511;926dc06df62c17171d3d8cf298042f99;
MR;GB;en;LU1046422256;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/73664e0780e9ce79675b82136f319825_605703/MR_GB_en_LU1046422256_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;605703;73664e0780e9ce79675b82136f319825;
MR;GB;en;LU1046422256;YES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/05b53f7042c7f3dacd2df707224f7b62_513448/MR_GB_en_LU1046422256_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;513448;05b53f7042c7f3dacd2df707224f7b62;
MR;GB;en;LU1046422686;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/0cd13dbd027b72aff0b36f66b9c68bc2_565058/MR_GB_en_LU1046422686_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;565058;0cd13dbd027b72aff0b36f66b9c68bc2;
MR;GB;en;LU1046422686;YES;31/05/2020;10/06/2020;https://api.fundinfo.com/document/51466ee45ecfaf4ce938370bce75eb16_536196/MR_GB_en_LU1046422686_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;536196;51466ee45ecfaf4ce938370bce75eb16;
KID;GB;en;LU1046422686;YES;09/06/2020;10/06/2020;https://api.fundinfo.com/document/e65990fcb95f5fdd5817be055d167203_104692/KID_GB_en_LU1046422686_YES_2020-06-09.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;104692;e65990fcb95f5fdd5817be055d167203;
KID;GB;en;LU1048245440;YES;31/01/2020;07/02/2020;https://api.fundinfo.com/document/a27d5509baba99e0befa6f4470ada52f_310273/KID_GB_en_LU1048245440_YES_2020-01-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;310273;a27d5509baba99e0befa6f4470ada52f;
MR;GB;en;LU1048245440;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/88ea6f725d0a96cbae6bf07bc6661ba4_271196/MR_GB_en_LU1048245440_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;271196;88ea6f725d0a96cbae6bf07bc6661ba4;
KID;GB;en;LU1048245523;YES;31/01/2020;07/02/2020;https://api.fundinfo.com/document/a27d5509baba99e0befa6f4470ada52f_310273/KID_GB_en_LU1048245523_YES_2020-01-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;310273;a27d5509baba99e0befa6f4470ada52f;
MR;GB;en;LU1048245523;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/88ea6f725d0a96cbae6bf07bc6661ba4_271196/MR_GB_en_LU1048245523_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;271196;88ea6f725d0a96cbae6bf07bc6661ba4;
KID;GB;en;LU1048245952;YES;31/01/2020;07/02/2020;https://api.fundinfo.com/document/faa4a687ff5e9e48634d6b51227ec9eb_310237/KID_GB_en_LU1048245952_YES_2020-01-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;310237;faa4a687ff5e9e48634d6b51227ec9eb;
MR;GB;en;LU1048245952;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/ae10abc0539a1af16f0183c522be5f0a_271819/MR_GB_en_LU1048245952_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;271819;ae10abc0539a1af16f0183c522be5f0a;
KID;GB;en;LU1048246174;YES;31/01/2020;07/02/2020;https://api.fundinfo.com/document/faa4a687ff5e9e48634d6b51227ec9eb_310237/KID_GB_en_LU1048246174_YES_2020-01-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;310237;faa4a687ff5e9e48634d6b51227ec9eb;
MR;GB;en;LU1048246174;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/ae10abc0539a1af16f0183c522be5f0a_271819/MR_GB_en_LU1048246174_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;271819;ae10abc0539a1af16f0183c522be5f0a;
KID;GB;en;LU1048657123;YES;09/02/2020;19/02/2020;https://api.fundinfo.com/document/cf5075b1e2cf517b67edada03b095f6a_104733/KID_GB_en_LU1048657123_YES_2020-02-09.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;104733;cf5075b1e2cf517b67edada03b095f6a;
MR;GB;en;LU1048657123;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/efdc440e46bac1d16dbe35223b2e6ba4_659441/MR_GB_en_LU1048657123_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;659441;efdc440e46bac1d16dbe35223b2e6ba4;
MR;GB;en;LU1048657123;YES;31/05/2020;10/06/2020;https://api.fundinfo.com/document/cb249ea2a735fd075493f00dbdf1abf8_641432/MR_GB_en_LU1048657123_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;641432;cb249ea2a735fd075493f00dbdf1abf8;
KID;GB;en;LU1048684440;YES;10/02/2020;19/02/2020;https://api.fundinfo.com/document/d0db5d8fff3d1bab20ebb63e73ee667f_104805/KID_GB_en_LU1048684440_YES_2020-02-10.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;104805;d0db5d8fff3d1bab20ebb63e73ee667f;
MR;GB;en;LU1048684440;YES;31/05/2020;10/06/2020;https://api.fundinfo.com/document/c2dc661d38efe0bb246c938e4d6a225d_547627/MR_GB_en_LU1048684440_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;547627;c2dc661d38efe0bb246c938e4d6a225d;
MR;GB;en;LU1048684440;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/9db383aa951ca1cf2a9698c587a5522d_576543/MR_GB_en_LU1048684440_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;576543;9db383aa951ca1cf2a9698c587a5522d;
KID;GB;en;LU1048684796;YES;12/02/2020;19/02/2020;https://api.fundinfo.com/document/4793e80232697c354e4884677221fe53_105991/KID_GB_en_LU1048684796_YES_2020-02-12.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;105991;4793e80232697c354e4884677221fe53;
MR;GB;en;LU1048684796;RES;31/05/2020;10/06/2020;https://api.fundinfo.com/document/6ef2ed611f72f9a052244216b90d185e_580228/MR_GB_en_LU1048684796_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;580228;6ef2ed611f72f9a052244216b90d185e;
MR;GB;en;LU1048684796;YES;31/05/2020;10/06/2020;https://api.fundinfo.com/document/b1d9168cc560ddd64e4a601c95a952bf_550657/MR_GB_en_LU1048684796_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;550657;b1d9168cc560ddd64e4a601c95a952bf;
KID;GB;en;LU1048714023;YES;10/02/2020;19/02/2020;https://api.fundinfo.com/document/8d84a4f569e411aeeef1af9d1f25bc30_103256/KID_GB_en_LU1048714023_YES_2020-02-10.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;103256;8d84a4f569e411aeeef1af9d1f25bc30;
MR;GB;en;LU1048714023;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/224e83868883015e5f2e60119c9f9aff_580577/MR_GB_en_LU1048714023_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;580577;224e83868883015e5f2e60119c9f9aff;
MR;GB;en;LU1048714023;YES;31/05/2020;10/06/2020;https://api.fundinfo.com/document/6ef77edf8be6b5df117e0b1de210ac1a_549733/MR_GB_en_LU1048714023_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;549733;6ef77edf8be6b5df117e0b1de210ac1a;
KID;GB;en;LU1048814831;YES;09/02/2020;19/02/2020;https://api.fundinfo.com/document/caec568d83aaa94b038a965de20d24a5_105832/KID_GB_en_LU1048814831_YES_2020-02-09.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;105832;caec568d83aaa94b038a965de20d24a5;
MR;GB;en;LU1048814831;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/404a23510131f6ee21777f89fd5ec110_680201/MR_GB_en_LU1048814831_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;680201;404a23510131f6ee21777f89fd5ec110;
MR;GB;en;LU1048814831;YES;31/05/2020;10/06/2020;https://api.fundinfo.com/document/f944964b8cd335c67122ab677583b550_662053/MR_GB_en_LU1048814831_YES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;662053;f944964b8cd335c67122ab677583b550;
KID;GB;en;LU1060955314;YES;10/02/2020;19/02/2020;https://api.fundinfo.com/document/6c2df4ad55ff94c5a0a638403a754252_103983/KID_GB_en_LU1060955314_YES_2020-02-10.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;103983;6c2df4ad55ff94c5a0a638403a754252;
MR;GB;en;LU1060955314;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/51028d0a9592b4dbff98cae9cb0eea5c_566978/MR_GB_en_LU1060955314_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;566978;51028d0a9592b4dbff98cae9cb0eea5c;
KID;GB;en;LU1060955405;YES;10/02/2020;19/02/2020;https://api.fundinfo.com/document/cc5eca7e360e61da0e7a43490d4544a7_104514/KID_GB_en_LU1060955405_YES_2020-02-10.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;104514;cc5eca7e360e61da0e7a43490d4544a7;
MR;GB;en;LU1060955405;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/625707f13e0a56644be0168e54b7976c_567854/MR_GB_en_LU1060955405_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;567854;625707f13e0a56644be0168e54b7976c;
KID;GB;en;LU1060955660;YES;10/02/2020;19/02/2020;https://api.fundinfo.com/document/8ce8644eabb9966d61962ed7cfd3ed0f_103896/KID_GB_en_LU1060955660_YES_2020-02-10.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;103896;8ce8644eabb9966d61962ed7cfd3ed0f;
MR;GB;en;LU1060955660;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/d529ee7f871734077ccdc9331533d316_562041/MR_GB_en_LU1060955660_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;562041;d529ee7f871734077ccdc9331533d316;
KID;GB;en;LU1062005217;YES;31/01/2020;10/02/2020;https://api.fundinfo.com/document/c7ac1495f16e7be52c11c9371adb2f18_312003/KID_GB_en_LU1062005217_YES_2020-01-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;312003;c7ac1495f16e7be52c11c9371adb2f18;
MR;GB;en;LU1062005217;RES;30/04/2020;03/06/2020;https://api.fundinfo.com/document/e338107f54c937a977d19cd095946a71_430520/MR_GB_en_LU1062005217_RES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;430520;e338107f54c937a977d19cd095946a71;
MR;GB;en;LU1062005217;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/5d2da5c01b7c4e99756bddc04a3d0518_271221/MR_GB_en_LU1062005217_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;271221;5d2da5c01b7c4e99756bddc04a3d0518;
